LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,GDEXPRD,TOT,MLN_USD,A,1987,6998.383882,
SWE,GDEXPRD,TOT,MLN_USD,A,1989,7223.618557,
SWE,GDEXPRD,TOT,MLN_USD,A,1991,7018.082912,
SWE,GDEXPRD,TOT,MLN_USD,A,1993,7977.071275,
SWE,GDEXPRD,TOT,MLN_USD,A,1995,9020.843678,
SWE,GDEXPRD,TOT,MLN_USD,A,1997,9989.332899,
SWE,GDEXPRD,TOT,MLN_USD,A,1999,11218.86941,
SWE,GDEXPRD,TOT,MLN_USD,A,2001,13660.68239,
SWE,GDEXPRD,TOT,MLN_USD,A,2003,13198.04541,
SWE,GDEXPRD,TOT,MLN_USD,A,2004,12931.04381,
SWE,GDEXPRD,TOT,MLN_USD,A,2005,13293.93465,
SWE,GDEXPRD,TOT,MLN_USD,A,2006,14391.81964,
SWE,GDEXPRD,TOT,MLN_USD,A,2007,13853.62005,
SWE,GDEXPRD,TOT,MLN_USD,A,2008,14798.38494,
SWE,GDEXPRD,TOT,MLN_USD,A,2009,13851.36332,
SWE,GDEXPRD,TOT,MLN_USD,A,2010,13692.92024,
SWE,GDEXPRD,TOT,MLN_USD,A,2011,14215.78967,
SWE,GDEXPRD,TOT,MLN_USD,A,2012,14323.85689,
SWE,GDEXPRD,TOT,MLN_USD,A,2013,14629.35273,
SWE,GDEXPRD,TOT,MLN_USD,A,2014,14287.72279,
SWE,GDEXPRD,TOT,MLN_USD,A,2015,15493.20752,
SWE,GDEXPRD,TOT,MLN_USD,A,2016,15953.16764,
SWE,GDEXPRD,TOT,MLN_USD,A,2017,16944.43542,
SWE,GDEXPRD,TOT,MLN_USD,A,2018,17060.51449,
SWE,GDEXPRD,TOT,PC_GDP,A,1981,2.028502428,
SWE,GDEXPRD,TOT,PC_GDP,A,1983,2.259066519,
SWE,GDEXPRD,TOT,PC_GDP,A,1985,2.54514808,
SWE,GDEXPRD,TOT,PC_GDP,A,1987,2.633075063,
SWE,GDEXPRD,TOT,PC_GDP,A,1989,2.581469819,
SWE,GDEXPRD,TOT,PC_GDP,A,1991,2.518089596,
SWE,GDEXPRD,TOT,PC_GDP,A,1993,2.956800629,
SWE,GDEXPRD,TOT,PC_GDP,A,1995,3.095439258,
SWE,GDEXPRD,TOT,PC_GDP,A,1997,3.273943922,
SWE,GDEXPRD,TOT,PC_GDP,A,1999,3.381317239,
SWE,GDEXPRD,TOT,PC_GDP,A,2001,3.873802777,
SWE,GDEXPRD,TOT,PC_GDP,A,2003,3.579477509,
SWE,GDEXPRD,TOT,PC_GDP,A,2004,3.361289014,
SWE,GDEXPRD,TOT,PC_GDP,A,2005,3.359575038,
SWE,GDEXPRD,TOT,PC_GDP,A,2006,3.474995723,
SWE,GDEXPRD,TOT,PC_GDP,A,2007,3.233825601,
SWE,GDEXPRD,TOT,PC_GDP,A,2008,3.469994751,
SWE,GDEXPRD,TOT,PC_GDP,A,2009,3.395280751,
SWE,GDEXPRD,TOT,PC_GDP,A,2010,3.167886778,
SWE,GDEXPRD,TOT,PC_GDP,A,2011,3.18701791,
SWE,GDEXPRD,TOT,PC_GDP,A,2012,3.230249051,
SWE,GDEXPRD,TOT,PC_GDP,A,2013,3.260416604,
SWE,GDEXPRD,TOT,PC_GDP,A,2014,3.10183759,
SWE,GDEXPRD,TOT,PC_GDP,A,2015,3.21903452,
SWE,GDEXPRD,TOT,PC_GDP,A,2016,3.247361117,
SWE,GDEXPRD,TOT,PC_GDP,A,2017,3.362785708,
SWE,GDEXPRD,TOT,PC_GDP,A,2018,3.321061258,
CHE,GDEXPRD,TOT,MLN_USD,A,1981,5809.25749,
CHE,GDEXPRD,TOT,MLN_USD,A,1983,5813.256838,
CHE,GDEXPRD,TOT,MLN_USD,A,1986,8027.958357,
CHE,GDEXPRD,TOT,MLN_USD,A,1989,8729.530419,
CHE,GDEXPRD,TOT,MLN_USD,A,1992,8500.507858,
CHE,GDEXPRD,TOT,MLN_USD,A,1996,8942.677672,
CHE,GDEXPRD,TOT,MLN_USD,A,2000,9453.568967,
CHE,GDEXPRD,TOT,MLN_USD,A,2004,11346.06812,
CHE,GDEXPRD,TOT,MLN_USD,A,2008,13142.81273,
CHE,GDEXPRD,TOT,MLN_USD,A,2012,15957.62399,
CHE,GDEXPRD,TOT,MLN_USD,A,2015,17854.9184,
CHE,GDEXPRD,TOT,MLN_USD,A,2017,18060.62313,
CHE,GDEXPRD,TOT,PC_GDP,A,1981,1.973506176,
CHE,GDEXPRD,TOT,PC_GDP,A,1983,1.988359947,
CHE,GDEXPRD,TOT,PC_GDP,A,1986,2.524304387,
CHE,GDEXPRD,TOT,PC_GDP,A,1989,2.50770953,
CHE,GDEXPRD,TOT,PC_GDP,A,1992,2.378178135,
CHE,GDEXPRD,TOT,PC_GDP,A,1996,2.44856946,
CHE,GDEXPRD,TOT,PC_GDP,A,2000,2.323443699,
CHE,GDEXPRD,TOT,PC_GDP,A,2004,2.67269187,
CHE,GDEXPRD,TOT,PC_GDP,A,2008,2.714716175,
CHE,GDEXPRD,TOT,PC_GDP,A,2012,3.186233073,
CHE,GDEXPRD,TOT,PC_GDP,A,2015,3.371602153,
CHE,GDEXPRD,TOT,PC_GDP,A,2017,3.293425727,
TUR,GDEXPRD,TOT,MLN_USD,A,1990,1587.307563,
TUR,GDEXPRD,TOT,MLN_USD,A,1991,2608.632199,
TUR,GDEXPRD,TOT,MLN_USD,A,1992,2563.098589,
TUR,GDEXPRD,TOT,MLN_USD,A,1993,2502.918941,
TUR,GDEXPRD,TOT,MLN_USD,A,1994,1932.750638,
TUR,GDEXPRD,TOT,MLN_USD,A,1995,2177.577886,
TUR,GDEXPRD,TOT,MLN_USD,A,1996,2767.962844,
TUR,GDEXPRD,TOT,MLN_USD,A,1997,3240.630635,
TUR,GDEXPRD,TOT,MLN_USD,A,1998,3388.184204,
TUR,GDEXPRD,TOT,MLN_USD,A,1999,4124.805728,
TUR,GDEXPRD,TOT,MLN_USD,A,2000,4508.302575,
TUR,GDEXPRD,TOT,MLN_USD,A,2001,4770.052975,
TUR,GDEXPRD,TOT,MLN_USD,A,2002,4947.122739,
TUR,GDEXPRD,TOT,MLN_USD,A,2003,4781.604638,
TUR,GDEXPRD,TOT,MLN_USD,A,2004,5607.951493,
TUR,GDEXPRD,TOT,MLN_USD,A,2005,6930.81797,
TUR,GDEXPRD,TOT,MLN_USD,A,2006,7269.509297,
TUR,GDEXPRD,TOT,MLN_USD,A,2007,9474.863441,
TUR,GDEXPRD,TOT,MLN_USD,A,2008,9570.181188,
TUR,GDEXPRD,TOT,MLN_USD,A,2009,10653.01616,
TUR,GDEXPRD,TOT,MLN_USD,A,2010,11407.55255,
TUR,GDEXPRD,TOT,MLN_USD,A,2011,12690.55956,
TUR,GDEXPRD,TOT,MLN_USD,A,2012,13835.17867,
TUR,GDEXPRD,TOT,MLN_USD,A,2013,14758.32383,
TUR,GDEXPRD,TOT,MLN_USD,A,2014,16328.06741,
TUR,GDEXPRD,TOT,MLN_USD,A,2015,17739.02962,
TUR,GDEXPRD,TOT,MLN_USD,A,2016,19614.86634,
TUR,GDEXPRD,TOT,MLN_USD,A,2017,21418.11872,
TUR,GDEXPRD,TOT,MLN_USD,A,2018,23741.06216,
TUR,GDEXPRD,TOT,PC_GDP,A,1990,0.235762489,
TUR,GDEXPRD,TOT,PC_GDP,A,1991,0.383902721,
TUR,GDEXPRD,TOT,PC_GDP,A,1992,0.35590344,
TUR,GDEXPRD,TOT,PC_GDP,A,1993,0.321677706,
TUR,GDEXPRD,TOT,PC_GDP,A,1994,0.262732914,
TUR,GDEXPRD,TOT,PC_GDP,A,1995,0.27615515,
TUR,GDEXPRD,TOT,PC_GDP,A,1996,0.328045691,
TUR,GDEXPRD,TOT,PC_GDP,A,1997,0.357173156,
TUR,GDEXPRD,TOT,PC_GDP,A,1998,0.362236244,
TUR,GDEXPRD,TOT,PC_GDP,A,1999,0.456460479,
TUR,GDEXPRD,TOT,PC_GDP,A,2000,0.467834616,
TUR,GDEXPRD,TOT,PC_GDP,A,2001,0.526381418,
TUR,GDEXPRD,TOT,PC_GDP,A,2002,0.512937952,
TUR,GDEXPRD,TOT,PC_GDP,A,2003,0.469448489,
TUR,GDEXPRD,TOT,PC_GDP,A,2004,0.502148744,
TUR,GDEXPRD,TOT,PC_GDP,A,2005,0.569307455,
TUR,GDEXPRD,TOT,PC_GDP,A,2006,0.557492023,
TUR,GDEXPRD,TOT,PC_GDP,A,2007,0.691817052,
TUR,GDEXPRD,TOT,PC_GDP,A,2008,0.692919861,
TUR,GDEXPRD,TOT,PC_GDP,A,2009,0.809399417,
TUR,GDEXPRD,TOT,PC_GDP,A,2010,0.798920545,
TUR,GDEXPRD,TOT,PC_GDP,A,2011,0.799880433,
TUR,GDEXPRD,TOT,PC_GDP,A,2012,0.832165067,
TUR,GDEXPRD,TOT,PC_GDP,A,2013,0.818213788,
TUR,GDEXPRD,TOT,PC_GDP,A,2014,0.860768439,
TUR,GDEXPRD,TOT,PC_GDP,A,2015,0.881503008,
TUR,GDEXPRD,TOT,PC_GDP,A,2016,0.944642851,
TUR,GDEXPRD,TOT,PC_GDP,A,2017,0.95978257,
TUR,GDEXPRD,TOT,PC_GDP,A,2018,1.034630942,
GBR,GDEXPRD,TOT,MLN_USD,A,1981,27671.29156,
GBR,GDEXPRD,TOT,MLN_USD,A,1983,27102.00809,
GBR,GDEXPRD,TOT,MLN_USD,A,1985,29217.81213,
GBR,GDEXPRD,TOT,MLN_USD,A,1986,30340.03457,
GBR,GDEXPRD,TOT,MLN_USD,A,1987,30770.03912,
GBR,GDEXPRD,TOT,MLN_USD,A,1988,31551.22704,
GBR,GDEXPRD,TOT,MLN_USD,A,1989,32243.44962,
GBR,GDEXPRD,TOT,MLN_USD,A,1990,32375.95185,
GBR,GDEXPRD,TOT,MLN_USD,A,1991,30780.80813,
GBR,GDEXPRD,TOT,MLN_USD,A,1992,30366.05292,
GBR,GDEXPRD,TOT,MLN_USD,A,1993,31525.8931,
GBR,GDEXPRD,TOT,MLN_USD,A,1994,32259.50607,
GBR,GDEXPRD,TOT,MLN_USD,A,1995,29732.48145,
GBR,GDEXPRD,TOT,MLN_USD,A,1996,29171.46537,
GBR,GDEXPRD,TOT,MLN_USD,A,1997,29508.54715,
GBR,GDEXPRD,TOT,MLN_USD,A,1998,30822.06143,
GBR,GDEXPRD,TOT,MLN_USD,A,1999,33458.19724,
GBR,GDEXPRD,TOT,MLN_USD,A,2000,34378.6403,
GBR,GDEXPRD,TOT,MLN_USD,A,2001,35130.77614,
GBR,GDEXPRD,TOT,MLN_USD,A,2002,36175.76364,
GBR,GDEXPRD,TOT,MLN_USD,A,2003,36610.86546,
GBR,GDEXPRD,TOT,MLN_USD,A,2004,36329.13869,
GBR,GDEXPRD,TOT,MLN_USD,A,2005,37948.43884,
GBR,GDEXPRD,TOT,MLN_USD,A,2006,39518.61363,
GBR,GDEXPRD,TOT,MLN_USD,A,2007,41500.95323,
GBR,GDEXPRD,TOT,MLN_USD,A,2008,41380.14958,
GBR,GDEXPRD,TOT,MLN_USD,A,2009,41060.20378,
GBR,GDEXPRD,TOT,MLN_USD,A,2010,41219.36427,
GBR,GDEXPRD,TOT,MLN_USD,A,2011,41954.69381,
GBR,GDEXPRD,TOT,MLN_USD,A,2012,40705.62039,
GBR,GDEXPRD,TOT,MLN_USD,A,2013,42713.20873,
GBR,GDEXPRD,TOT,MLN_USD,A,2014,44452.52536,
GBR,GDEXPRD,TOT,MLN_USD,A,2015,45678.19893,
GBR,GDEXPRD,TOT,MLN_USD,A,2016,46847.22174,
GBR,GDEXPRD,TOT,MLN_USD,A,2017,48308.30874,
GBR,GDEXPRD,TOT,MLN_USD,A,2018,50372.98676,
GBR,GDEXPRD,TOT,PC_GDP,A,1981,2.238511994,
GBR,GDEXPRD,TOT,PC_GDP,A,1983,2.062501354,
GBR,GDEXPRD,TOT,PC_GDP,A,1985,2.087601082,
GBR,GDEXPRD,TOT,PC_GDP,A,1986,2.101576609,
GBR,GDEXPRD,TOT,PC_GDP,A,1987,2.022304344,
GBR,GDEXPRD,TOT,PC_GDP,A,1988,1.961221175,
GBR,GDEXPRD,TOT,PC_GDP,A,1989,1.953886237,
GBR,GDEXPRD,TOT,PC_GDP,A,1990,1.947624794,
GBR,GDEXPRD,TOT,PC_GDP,A,1991,1.872320461,
GBR,GDEXPRD,TOT,PC_GDP,A,1992,1.839713168,
GBR,GDEXPRD,TOT,PC_GDP,A,1993,1.863581515,
GBR,GDEXPRD,TOT,PC_GDP,A,1994,1.836322256,
GBR,GDEXPRD,TOT,PC_GDP,A,1995,1.650685399,
GBR,GDEXPRD,TOT,PC_GDP,A,1996,1.580168532,
GBR,GDEXPRD,TOT,PC_GDP,A,1997,1.539098064,
GBR,GDEXPRD,TOT,PC_GDP,A,1998,1.551073594,
GBR,GDEXPRD,TOT,PC_GDP,A,1999,1.62792426,
GBR,GDEXPRD,TOT,PC_GDP,A,2000,1.61712078,
GBR,GDEXPRD,TOT,PC_GDP,A,2001,1.604768495,
GBR,GDEXPRD,TOT,PC_GDP,A,2002,1.614965887,
GBR,GDEXPRD,TOT,PC_GDP,A,2003,1.582386594,
GBR,GDEXPRD,TOT,PC_GDP,A,2004,1.533798238,
GBR,GDEXPRD,TOT,PC_GDP,A,2005,1.552789782,
GBR,GDEXPRD,TOT,PC_GDP,A,2006,1.57317365,
GBR,GDEXPRD,TOT,PC_GDP,A,2007,1.612885424,
GBR,GDEXPRD,TOT,PC_GDP,A,2008,1.612724766,
GBR,GDEXPRD,TOT,PC_GDP,A,2009,1.671246986,
GBR,GDEXPRD,TOT,PC_GDP,A,2010,1.645643029,
GBR,GDEXPRD,TOT,PC_GDP,A,2011,1.649594164,
GBR,GDEXPRD,TOT,PC_GDP,A,2012,1.577157554,
GBR,GDEXPRD,TOT,PC_GDP,A,2013,1.620276874,
GBR,GDEXPRD,TOT,PC_GDP,A,2014,1.643404491,
GBR,GDEXPRD,TOT,PC_GDP,A,2015,1.649854765,
GBR,GDEXPRD,TOT,PC_GDP,A,2016,1.660232957,
GBR,GDEXPRD,TOT,PC_GDP,A,2017,1.680221773,
GBR,GDEXPRD,TOT,PC_GDP,A,2018,1.728854677,
USA,GDEXPRD,TOT,MLN_USD,A,1981,164634.5295,
USA,GDEXPRD,TOT,MLN_USD,A,1982,172992.8725,
USA,GDEXPRD,TOT,MLN_USD,A,1983,185418.1604,
USA,GDEXPRD,TOT,MLN_USD,A,1984,203650.1547,
USA,GDEXPRD,TOT,MLN_USD,A,1985,221094.9507,
USA,GDEXPRD,TOT,MLN_USD,A,1986,226780.4448,
USA,GDEXPRD,TOT,MLN_USD,A,1987,232514.8094,
USA,GDEXPRD,TOT,MLN_USD,A,1988,237953.8455,
USA,GDEXPRD,TOT,MLN_USD,A,1989,242666.9132,
USA,GDEXPRD,TOT,MLN_USD,A,1990,250625.5146,
USA,GDEXPRD,TOT,MLN_USD,A,1991,256743.4188,
USA,GDEXPRD,TOT,MLN_USD,A,1992,257939.6146,
USA,GDEXPRD,TOT,MLN_USD,A,1993,252443.4426,
USA,GDEXPRD,TOT,MLN_USD,A,1994,252321.7191,
USA,GDEXPRD,TOT,MLN_USD,A,1995,268215.5394,
USA,GDEXPRD,TOT,MLN_USD,A,1996,283017.5299,
USA,GDEXPRD,TOT,MLN_USD,A,1997,299202.1755,
USA,GDEXPRD,TOT,MLN_USD,A,1998,315658.9036,
USA,GDEXPRD,TOT,MLN_USD,A,1999,336689.3267,
USA,GDEXPRD,TOT,MLN_USD,A,2000,361468.8941,
USA,GDEXPRD,TOT,MLN_USD,A,2001,367786.1081,
USA,GDEXPRD,TOT,MLN_USD,A,2002,361610.9314,
USA,GDEXPRD,TOT,MLN_USD,A,2003,372726.1461,
USA,GDEXPRD,TOT,MLN_USD,A,2004,377514.7631,
USA,GDEXPRD,TOT,MLN_USD,A,2005,393047.9856,
USA,GDEXPRD,TOT,MLN_USD,A,2006,410802.0532,
USA,GDEXPRD,TOT,MLN_USD,A,2007,430612.4821,
USA,GDEXPRD,TOT,MLN_USD,A,2008,452297.1339,
USA,GDEXPRD,TOT,MLN_USD,A,2009,447957.0259,
USA,GDEXPRD,TOT,MLN_USD,A,2010,446815.5667,
USA,GDEXPRD,TOT,MLN_USD,A,2011,458696.7677,
USA,GDEXPRD,TOT,MLN_USD,A,2012,454837.1856,
USA,GDEXPRD,TOT,MLN_USD,A,2013,468062.7725,
USA,GDEXPRD,TOT,MLN_USD,A,2014,481420.5656,
USA,GDEXPRD,TOT,MLN_USD,A,2015,495094,
USA,GDEXPRD,TOT,MLN_USD,A,2016,511296.6581,
USA,GDEXPRD,TOT,MLN_USD,A,2017,533313.1341,
USA,GDEXPRD,TOT,MLN_USD,A,2018,551517.7452,
USA,GDEXPRD,TOT,PC_GDP,A,1981,2.268433551,
USA,GDEXPRD,TOT,PC_GDP,A,1982,2.427362119,
USA,GDEXPRD,TOT,PC_GDP,A,1983,2.48767523,
USA,GDEXPRD,TOT,PC_GDP,A,1984,2.547903886,
USA,GDEXPRD,TOT,PC_GDP,A,1985,2.655436322,
USA,GDEXPRD,TOT,PC_GDP,A,1986,2.632564768,
USA,GDEXPRD,TOT,PC_GDP,A,1987,2.608875784,
USA,GDEXPRD,TOT,PC_GDP,A,1988,2.562851661,
USA,GDEXPRD,TOT,PC_GDP,A,1989,2.521024589,
USA,GDEXPRD,TOT,PC_GDP,A,1990,2.555509231,
USA,GDEXPRD,TOT,PC_GDP,A,1991,2.620727769,
USA,GDEXPRD,TOT,PC_GDP,A,1992,2.543349986,
USA,GDEXPRD,TOT,PC_GDP,A,1993,2.422469523,
USA,GDEXPRD,TOT,PC_GDP,A,1994,2.327529054,
USA,GDEXPRD,TOT,PC_GDP,A,1995,2.409463873,
USA,GDEXPRD,TOT,PC_GDP,A,1996,2.450008182,
USA,GDEXPRD,TOT,PC_GDP,A,1997,2.479830947,
USA,GDEXPRD,TOT,PC_GDP,A,1998,2.504011722,
USA,GDEXPRD,TOT,PC_GDP,A,1999,2.549647932,
USA,GDEXPRD,TOT,PC_GDP,A,2000,2.628793192,
USA,GDEXPRD,TOT,PC_GDP,A,2001,2.648296295,
USA,GDEXPRD,TOT,PC_GDP,A,2002,2.559256605,
USA,GDEXPRD,TOT,PC_GDP,A,2003,2.564546092,
USA,GDEXPRD,TOT,PC_GDP,A,2004,2.502429643,
USA,GDEXPRD,TOT,PC_GDP,A,2005,2.516968141,
USA,GDEXPRD,TOT,PC_GDP,A,2006,2.557640249,
USA,GDEXPRD,TOT,PC_GDP,A,2007,2.631605897,
USA,GDEXPRD,TOT,PC_GDP,A,2008,2.767907906,
USA,GDEXPRD,TOT,PC_GDP,A,2009,2.812699236,
USA,GDEXPRD,TOT,PC_GDP,A,2010,2.735402732,
USA,GDEXPRD,TOT,PC_GDP,A,2011,2.765254833,
USA,GDEXPRD,TOT,PC_GDP,A,2012,2.681662112,
USA,GDEXPRD,TOT,PC_GDP,A,2013,2.70972319,
USA,GDEXPRD,TOT,PC_GDP,A,2014,2.718388695,
USA,GDEXPRD,TOT,PC_GDP,A,2015,2.716597951,
USA,GDEXPRD,TOT,PC_GDP,A,2016,2.760293326,
USA,GDEXPRD,TOT,PC_GDP,A,2017,2.812501025,
USA,GDEXPRD,TOT,PC_GDP,A,2018,2.825785707,
ARG,GDEXPRD,TOT,MLN_USD,A,1996,2055.186196,
ARG,GDEXPRD,TOT,MLN_USD,A,1997,2233.198084,
ARG,GDEXPRD,TOT,MLN_USD,A,1998,2272.59986,
ARG,GDEXPRD,TOT,MLN_USD,A,1999,2418.914051,
ARG,GDEXPRD,TOT,MLN_USD,A,2000,2322.343439,
ARG,GDEXPRD,TOT,MLN_USD,A,2001,2147.359922,
ARG,GDEXPRD,TOT,MLN_USD,A,2002,1760.02267,
ARG,GDEXPRD,TOT,MLN_USD,A,2003,2017.24371,
ARG,GDEXPRD,TOT,MLN_USD,A,2004,2344.229975,
ARG,GDEXPRD,TOT,MLN_USD,A,2005,2659.078431,
ARG,GDEXPRD,TOT,MLN_USD,A,2006,3087.544977,
ARG,GDEXPRD,TOT,MLN_USD,A,2007,3424.54267,
ARG,GDEXPRD,TOT,MLN_USD,A,2008,3644.649658,
ARG,GDEXPRD,TOT,MLN_USD,A,2009,4277.948554,
ARG,GDEXPRD,TOT,MLN_USD,A,2010,4526.516507,
ARG,GDEXPRD,TOT,MLN_USD,A,2011,4843.271213,
ARG,GDEXPRD,TOT,MLN_USD,A,2012,5379.05212,
ARG,GDEXPRD,TOT,MLN_USD,A,2013,5365.810162,
ARG,GDEXPRD,TOT,MLN_USD,A,2014,4980.140328,
ARG,GDEXPRD,TOT,MLN_USD,A,2015,5341.083492,
ARG,GDEXPRD,TOT,MLN_USD,A,2016,4482.951341,
ARG,GDEXPRD,TOT,MLN_USD,A,2017,4836.365126,
ARG,GDEXPRD,TOT,PC_GDP,A,1996,0.385029818,
ARG,GDEXPRD,TOT,PC_GDP,A,1997,0.386995393,
ARG,GDEXPRD,TOT,PC_GDP,A,1998,0.379222926,
ARG,GDEXPRD,TOT,PC_GDP,A,1999,0.417781216,
ARG,GDEXPRD,TOT,PC_GDP,A,2000,0.404290563,
ARG,GDEXPRD,TOT,PC_GDP,A,2001,0.39107007,
ARG,GDEXPRD,TOT,PC_GDP,A,2002,0.359716488,
ARG,GDEXPRD,TOT,PC_GDP,A,2003,0.378400933,
ARG,GDEXPRD,TOT,PC_GDP,A,2004,0.403759771,
ARG,GDEXPRD,TOT,PC_GDP,A,2005,0.42074496,
ARG,GDEXPRD,TOT,PC_GDP,A,2006,0.452155425,
ARG,GDEXPRD,TOT,PC_GDP,A,2007,0.46006591,
ARG,GDEXPRD,TOT,PC_GDP,A,2008,0.470544809,
ARG,GDEXPRD,TOT,PC_GDP,A,2009,0.58705209,
ARG,GDEXPRD,TOT,PC_GDP,A,2010,0.564050123,
ARG,GDEXPRD,TOT,PC_GDP,A,2011,0.569338199,
ARG,GDEXPRD,TOT,PC_GDP,A,2012,0.638878111,
ARG,GDEXPRD,TOT,PC_GDP,A,2013,0.622336145,
ARG,GDEXPRD,TOT,PC_GDP,A,2014,0.592492534,
ARG,GDEXPRD,TOT,PC_GDP,A,2015,0.618540979,
ARG,GDEXPRD,TOT,PC_GDP,A,2016,0.530192017,
ARG,GDEXPRD,TOT,PC_GDP,A,2017,0.557122427,
CHL,GDEXPRD,TOT,MLN_USD,A,2007,966.5250614,
CHL,GDEXPRD,TOT,MLN_USD,A,2008,1212.045889,
CHL,GDEXPRD,TOT,MLN_USD,A,2009,1120.074141,
CHL,GDEXPRD,TOT,MLN_USD,A,2010,1109.601889,
CHL,GDEXPRD,TOT,MLN_USD,A,2011,1255.910425,
CHL,GDEXPRD,TOT,MLN_USD,A,2012,1363.21454,
CHL,GDEXPRD,TOT,MLN_USD,A,2013,1522.108183,
CHL,GDEXPRD,TOT,MLN_USD,A,2014,1494.54246,
CHL,GDEXPRD,TOT,MLN_USD,A,2015,1552.182,
CHL,GDEXPRD,TOT,MLN_USD,A,2016,1531.535113,
CHL,GDEXPRD,TOT,MLN_USD,A,2017,1493.388133,
CHL,GDEXPRD,TOT,MLN_USD,A,2018,1524.568784,
CHL,GDEXPRD,TOT,PC_GDP,A,2007,0.309565375,
CHL,GDEXPRD,TOT,PC_GDP,A,2008,0.374967889,
CHL,GDEXPRD,TOT,PC_GDP,A,2009,0.352021253,
CHL,GDEXPRD,TOT,PC_GDP,A,2010,0.329474896,
CHL,GDEXPRD,TOT,PC_GDP,A,2011,0.351442057,
CHL,GDEXPRD,TOT,PC_GDP,A,2012,0.362204702,
CHL,GDEXPRD,TOT,PC_GDP,A,2013,0.388699662,
CHL,GDEXPRD,TOT,PC_GDP,A,2014,0.375034342,
CHL,GDEXPRD,TOT,PC_GDP,A,2015,0.380727106,
CHL,GDEXPRD,TOT,PC_GDP,A,2016,0.369342945,
CHL,GDEXPRD,TOT,PC_GDP,A,2017,0.355913184,
CHL,GDEXPRD,TOT,PC_GDP,A,2018,0.349539891,
CHN,GDEXPRD,TOT,MLN_USD,A,1991,13118.64808,
CHN,GDEXPRD,TOT,MLN_USD,A,1992,15058.45834,
CHN,GDEXPRD,TOT,MLN_USD,A,1993,16372.65844,
CHN,GDEXPRD,TOT,MLN_USD,A,1994,16762.17982,
CHN,GDEXPRD,TOT,MLN_USD,A,1995,16789.9872,
CHN,GDEXPRD,TOT,MLN_USD,A,1996,18286.56015,
CHN,GDEXPRD,TOT,MLN_USD,A,1997,22652.90503,
CHN,GDEXPRD,TOT,MLN_USD,A,1998,24742.51822,
CHN,GDEXPRD,TOT,MLN_USD,A,1999,30869.06679,
CHN,GDEXPRD,TOT,MLN_USD,A,2000,39902.10123,
CHN,GDEXPRD,TOT,MLN_USD,A,2001,45511.1072,
CHN,GDEXPRD,TOT,MLN_USD,A,2002,55875.79085,
CHN,GDEXPRD,TOT,MLN_USD,A,2003,65117.57654,
CHN,GDEXPRD,TOT,MLN_USD,A,2004,77758.7833,
CHN,GDEXPRD,TOT,MLN_USD,A,2005,93244.49939,
CHN,GDEXPRD,TOT,MLN_USD,A,2006,109977.6987,
CHN,GDEXPRD,TOT,MLN_USD,A,2007,126101.8982,
CHN,GDEXPRD,TOT,MLN_USD,A,2008,145541.5875,
CHN,GDEXPRD,TOT,MLN_USD,A,2009,183322.6117,
CHN,GDEXPRD,TOT,MLN_USD,A,2010,208781.1467,
CHN,GDEXPRD,TOT,MLN_USD,A,2011,237613.0941,
CHN,GDEXPRD,TOT,MLN_USD,A,2012,275272.0433,
CHN,GDEXPRD,TOT,MLN_USD,A,2013,309949.1162,
CHN,GDEXPRD,TOT,MLN_USD,A,2014,336668.3085,
CHN,GDEXPRD,TOT,MLN_USD,A,2015,366070.8755,
CHN,GDEXPRD,TOT,MLN_USD,A,2016,398951.6412,
CHN,GDEXPRD,TOT,MLN_USD,A,2017,429092.3721,
CHN,GDEXPRD,TOT,MLN_USD,A,2018,462577.5696,
CHN,GDEXPRD,TOT,PC_GDP,A,1991,0.72463373,
CHN,GDEXPRD,TOT,PC_GDP,A,1992,0.728198717,
CHN,GDEXPRD,TOT,PC_GDP,A,1993,0.69522779,
CHN,GDEXPRD,TOT,PC_GDP,A,1994,0.629678746,
CHN,GDEXPRD,TOT,PC_GDP,A,1995,0.568455443,
CHN,GDEXPRD,TOT,PC_GDP,A,1996,0.563235933,
CHN,GDEXPRD,TOT,PC_GDP,A,1997,0.638725459,
CHN,GDEXPRD,TOT,PC_GDP,A,1998,0.646888627,
CHN,GDEXPRD,TOT,PC_GDP,A,1999,0.749632306,
CHN,GDEXPRD,TOT,PC_GDP,A,2000,0.89316325,
CHN,GDEXPRD,TOT,PC_GDP,A,2001,0.940330913,
CHN,GDEXPRD,TOT,PC_GDP,A,2002,1.057860257,
CHN,GDEXPRD,TOT,PC_GDP,A,2003,1.120366462,
CHN,GDEXPRD,TOT,PC_GDP,A,2004,1.214982433,
CHN,GDEXPRD,TOT,PC_GDP,A,2005,1.307915592,
CHN,GDEXPRD,TOT,PC_GDP,A,2006,1.368536788,
CHN,GDEXPRD,TOT,PC_GDP,A,2007,1.373694104,
CHN,GDEXPRD,TOT,PC_GDP,A,2008,1.445920088,
CHN,GDEXPRD,TOT,PC_GDP,A,2009,1.664795447,
CHN,GDEXPRD,TOT,PC_GDP,A,2010,1.713721488,
CHN,GDEXPRD,TOT,PC_GDP,A,2011,1.780343022,
CHN,GDEXPRD,TOT,PC_GDP,A,2012,1.912141,
CHN,GDEXPRD,TOT,PC_GDP,A,2013,1.99786394,
